Status,Material_Description,Material_Code,Code_Material,RK,Tahun,Created_On_SAP,No_Order,Batch,Batch_Ke,GB_Mesin_L1,GB_Mesin_L2,GB_Yield_Kg_L1,GB_Yield_Kg_L2,GB_Tanggal_CB_L1,GB_Tanggal_CB_L2,GB_Kadar_Air_L1,GB_Kadar_Air_L2,GB_Keterangan,GK_Mesin_L1,GK_Mesin_L2,GK_Yield_Kg_L1,GK_Yield_Kg_L2,GK_Tanggal_CK_L1,GK_Tanggal_CK_L2,GK_Keterangan,Cetak_Mesin,Cetak_Tgl_Mulai,Cetak_Tgl_Selesai,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Cetak_Keterangan,Cetak_Total,Kemas_Mesin,Kemas_Tgl_Mulai,Kemas_Tgl_Selesai,Kemas_Yield_Blister,Kemas_Pct_Teoritis,Kemas_Keterangan,Kemas_Total,Kemul_Tambahan,Tgl_Kemul,Mesin_Sealing,Sealing,Forming,Hasil_Blister_Reject,Tablet_Rusak_Kg,Sampah_Cacahan_Kg,Blister_Kosong_Kg,Waste_Sedotan_Kg,Waste_Sample_IPC_Kg,GB_Kadar_Air_L1_num,GB_Kadar_Air_L2_num,GB_Yield_Total,GK_Yield_Total,Rasio_GK_GB,Total_Waste_Kg,Defect_Cetak,Defect_Kemas,Defect_Overall,Cetak_Durasi_Hari,Kemas_Durasi_Hari,Bulan_Produksi,Tahun_Produksi,GB_Kadar_Air_Mean
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-26 00:00:00,200106888.0,081774,13.0,CB  1,,463.2,,2024-08-05,,"4,61/4,76/4,71",,SELESAI,,CK  2,,329.6,,2024-08-06,SELESAI,,2024-08-08,2024-08-08,775.0,0.96875,Selesai,1.0,MTX 386,2024-08-23,2024-08-23,241645.0,0.96658,SELESAI,1.0,0.0,,,155.0,135.0,356.0,1.22,51.2,12.0,0.36,284.0,4.693333333333334,,463.2,329.6,0.7115716753022453,348.78,0,0,0,0.0,0.0,8.0,2024.0,4.693333333333334
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-26 00:00:00,200106889.0,081784,14.0,CB  1,,463.4,,2024-08-07,,"4,45/4,59/4,60",,SELESAI,,CK  2,,329.8,,2024-08-06,SELESAI,,2024-08-08,2024-08-09,777.0,0.97125,Selesai,1.0,BP 20,2024-08-27,2024-08-28,242400.0,0.9696,SELESAI,1.0,0.0,,,200.0,115.0,109.0,0.1,36.0,1.8,0.3,152.0,4.546666666666666,,463.4,329.8,0.7116961588260683,190.2,0,0,0,1.0,1.0,8.0,2024.0,4.546666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-26 00:00:00,200106890.0,081794,15.0,CB  1,,469.0,,2024-08-07,,"4,76/4,77/4,76",,SELESAI,,CK  2,,329.4,,2024-08-07,SELESAI,,2024-08-08,2024-08-08,781.0,0.97625,Selesai,1.0,,,,242141.0,0.0,"Kadar tablet tms , bewlum di passed ",0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.763333333333333,,469.0,329.4,0.7023454157782516,0.0,0,1,1,0.0,,8.0,2024.0,4.763333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-30 00:00:00,200107042.0,082004,16.0,CB  1,,471.6,,2024-08-07,,"4,69/4,42/4,78",,SELESAI,,CK  2,,329.5,,2024-08-07,SELESAI,,2024-08-09,2024-08-09,789.0,0.98625,Selesai,1.0,BP 20,2024-08-28,2024-08-28,246376.0,0.985504,SELESAI,1.0,0.0,,,200.0,115.0,128.0,0.08,37.9,1.7,0.54,0.0,4.63,,471.6,329.5,0.6986853265479219,40.22,0,0,0,0.0,0.0,8.0,2024.0,4.63
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-30 00:00:00,200107043.0,082014,17.0,CB  1,,468.7,,2024-08-07,,"4,41/4,67/4,73",,SELESAI,,CK  2,,330.1,,2024-08-07,SELESAI,,,,777.0,0.0,Kaplet bintik hitam,0.0,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6033333333333335,,468.7,330.1,0.7042884574354599,0.0,1,1,1,,,,,4.6033333333333335
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-30 00:00:00,200107044.0,082024,18.0,CB  1,,464.3,,2024-08-14,,"4,52/4,45/4,49",,SELESAI,,CK  2,,329.7,,2024-08-14,SELESAI,,2024-08-21,2024-08-22,781.0,0.97625,Selesai,1.0,MTX 514,2024-08-27,2024-08-28,242697.0,0.970788,SELESAI,1.0,0.0,,,160.0,138.0,250.0,1.56,50.5,12.9,0.16,236.0,4.486666666666666,,464.3,329.7,0.7101012276545337,301.12,0,0,0,1.0,1.0,8.0,2024.0,4.486666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-30 00:00:00,200107045.0,082034,19.0,CB  1,,462.6,,2024-08-16,,"4,43/4,74/4,52",,SELESAI,,CK  2,,330.0,,2024-08-15,SELESAI,,2024-08-19,2024-08-20,780.0,0.975,Selesai,1.0,MTX 386,2024-08-24,,190930.0,0.76372,SEDANG JALAN,0.76372,0.0,,,155.0,138.0,25.0,0.0,23.6,10.2,0.0,0.0,4.5633333333333335,,462.6,330.0,0.7133592736705577,33.8,0,1,1,1.0,,8.0,2024.0,4.5633333333333335
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-30 00:00:00,200107046.0,082044,20.0,CB  1,,464.7,,2024-08-16,,"4,59/4,44/4,55",,SELESAI,,CK  2,,330.1,,2024-08-15,SELESAI,,2024-08-20,2024-08-20,779.0,0.97375,Selesai,1.0,BP 20,2024-08-23,2024-08-26,241880.0,0.96752,SELESAI,1.0,0.0,,,200.0,115.0,155.0,0.74,36.0,5.8,0.26,152.0,4.526666666666667,,464.7,330.1,0.7103507639337208,194.8,0,0,0,0.0,3.0,8.0,2024.0,4.526666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-30 00:00:00,200107047.0,082054,21.0,CB  1,,471.1,,2024-08-16,,"4,46/4,74/4,51",,SELESAI,,CK  2,,329.9,,2024-08-17,SELESAI,,2024-08-20,2024-08-21,785.0,0.98125,Selesai,1.0,MTX 514,2024-08-26,2024-08-27,244064.0,0.976256,SELESAI,1.0,0.0,,,160.0,138.0,850.0,2.14,56.3,42.9,0.18,248.0,4.569999999999999,,471.1,329.9,0.7002759499044788,349.52,0,0,0,1.0,1.0,8.0,2024.0,4.569999999999999
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-30 00:00:00,200107048.0,082064,22.0,CB  1,,468.1,,2024-08-16,,"4,46/4,74/4,51",,SELESAI,,CK  2,,330.2,,2024-08-20,SELESAI,,2024-08-22,2024-08-23,785.0,0.98125,Selesai,1.0,BP 20,2024-08-27,2024-08-27,244901.0,0.979604,SELESAI,1.0,0.0,,,200.0,115.0,98.0,0.12,37.5,5.4,0.2,144.0,4.569999999999999,,468.1,330.2,0.705404828028199,187.22,0,0,0,1.0,0.0,8.0,2024.0,4.569999999999999
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,8.0,2024.0,2024-07-30 00:00:00,200107049.0,082074,23.0,CB  1,,461.8,,2024-08-21,,"4,77/4,63/4,70",,SELESAI,,CK  2,,329.7,,2024-08-20,SELESAI,,2024-08-23,2024-08-23,780.0,0.975,Selesai,1.0,BP 20,2024-08-26,2024-08-27,242742.0,0.970968,SELESAI,1.0,0.0,,,200.0,115.0,100.0,0.1,36.6,1.7999999999999998,0.5,152.0,4.699999999999999,,461.8,329.7,0.7139454309224772,191.0,0,0,0,0.0,1.0,8.0,2024.0,4.699999999999999
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,13.08.2024,200107174.0,090444,1.0,CB  1,,463.9,,2024-08-21,,"4,74/4,64/4,67",,SELESAI,,CK  2,,330.3,,2024-08-20,SELESAI,,2024-08-24,2024-08-26,781.0,0.97625,Selesai,1.0,BP 20,2024-08-28,2024-08-29,243686.0,0.974744,SELESAI,1.0,0.0,,,200.0,115.0,125.0,0.8,15.9,0.9,0.56,0.0,4.683333333333333,,463.9,330.3,0.7120068980383704,18.159999999999997,0,0,0,2.0,1.0,8.0,2024.0,4.683333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,13.08.2024,200107175.0,090454,2.0,CB  1,,469.8,,2024-08-21,,"4,63/4,52/4,77",,SELESAI,,CK  2,,329.8,,2024-08-22,SELESAI,,2024-08-26,2024-08-26,789.0,0.98625,Selesai,1.0,MTX 514,2024-08-28,2024-08-29,245059.0,0.980236,SELESAI,1.0,0.0,,,160.0,138.0,400.0,49.7,11.4,20.1,0.0,0.0,4.64,,469.8,329.8,0.7020008514261388,81.2,0,0,0,0.0,1.0,8.0,2024.0,4.64
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,13.08.2024,200107176.0,090464,3.0,CB  1,,470.4,,2024-08-21,,"4,43/4,75/4,66",,SELESAI,,CK  2,,329.6,,2024-08-22,SELESAI,,2024-08-26,2024-08-27,787.0,0.98375,Selesai,1.0,BP 20,2024-08-29,,50000.0,0.2,SEDANG JALAN,0.2,0.0,,,200.0,115.0,63.0,0.0,7.7,0.9,0.0,0.0,4.613333333333333,,470.4,329.6,0.7006802721088436,8.6,0,1,1,1.0,,8.0,2024.0,4.613333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,13.08.2024,200107177.0,090474,4.0,CB  1,,466.3,,2024-08-23,,"4,68/4,66/4,57",,SELESAI,,CK  3,,328.68,,2024-08-22,SELESAI,,2024-08-27,2024-08-27,779.0,0.97375,Selesai,1.0,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.636666666666667,,466.3,328.68,0.7048681106583744,0.0,0,1,1,0.0,,8.0,2024.0,4.636666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,13.08.2024,200107178.0,090484,5.0,CB  1,,467.6,,2024-08-23,,"4,79/4,74/4,77",,SELESAI,,CK  3,,329.97,,2024-08-22,SELESAI,,2024-08-27,2024-08-28,785.0,0.98125,Selesai,1.0,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766666666666667,,467.6,329.97,0.7056672369546622,0.0,0,1,1,1.0,,8.0,2024.0,4.766666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,13.08.2024,200107179.0,090494,6.0,CB  1,,467.5,,2024-08-23,,"4,77/4,79/4,50",,SELESAI,,CK  1 LT 1,,330.02,,2024-08-23,SELESAI,,,,783.0,0.97875,Selesai ,1.0,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6866666666666665,,467.5,330.02,0.7059251336898396,0.0,0,1,1,,,,,4.6866666666666665
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,14.08.2024,200107186.0,090794,7.0,CB  1,,469.0,,2024-08-28,,"4,54/4,47/4,77",,SELESAI,,CK  2 LT 1,,329.92,,2024-08-26,SELESAI,,,,780.0,0.975,Selesai ,1.0,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.593333333333333,,469.0,329.92,0.7034541577825161,0.0,0,1,1,,,,,4.593333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,14.08.2024,200107187.0,090804,8.0,CB  1,,466.4,,2024-08-28,,"4,46/4,62/4,77",,SELESAI,,CK  2 LT 1,,329.94,,2024-08-26,SELESAI,,,,396.0,0.495,Sedang jalan,0.495,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616666666666666,,466.4,329.94,0.707418524871355,0.0,1,1,1,,,,,4.616666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,14.08.2024,200107188.0,090814,9.0,CB  1,,467.1,,2024-08-28,,"4,40/4,52/4,62",,SELESAI,,CK  2 LT 1,,330.02,,2024-08-26,SELESAI,,,,777.0,0.0,,,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.513333333333333,,467.1,330.02,0.7065296510383214,0.0,1,1,1,,,,,4.513333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,14.08.2024,200107189.0,090824,10.0,CB  1,,467.0,,2024-08-28,,"4,53/4,51/4,57",,SELESAI,,CK  2 LT 1,,329.76,,2024-08-28,SELESAI,,,,777.0,0.0,,,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536666666666666,,467.0,329.76,0.7061241970021414,0.0,1,1,1,,,,,4.536666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,14.08.2024,200107190.0,090834,11.0,CB  1,,460.6,,2024-08-28,,"4,40/4,42/4,48",,SELESAI,,CK  2 LT 1,,329.98,,2024-08-28,SELESAI,,,,777.0,0.0,,,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.433333333333334,,460.6,329.98,0.7164133738601823,0.0,1,1,1,,,,,4.433333333333334
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,2024-08-28 00:00:00,200107368.0,091614,12.0,,,464.7,,,,,,,,,,330.0,,,,,,,777.0,0.0,,,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,464.7,330.0,0.7101355713363461,0.0,1,1,1,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,9.0,2024.0,2024-08-28 00:00:00,200107369.0,091624,13.0,,,464.7,,,,,,,,,,330.0,,,,,,,777.0,0.0,,,,,,242141.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,464.7,330.0,0.7101355713363461,0.0,1,1,1,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,2023-12-30 00:00:00,200104496.0,010334,1.0,CB  2,CB  2,538.3,303.13,2023-12-28,2023-12-28,"3,40/3,32/3,23/3,20","4,87/4,93",SELESAI,,CK  2,,319.0,,2023-12-28,SELESAI,,2024-01-02,2024-01-02,855.0,0.9771428571428572,Selesai,1.0,MTX 514,2024-01-05,2024-01-09,284294.0,0.9769553264604812,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2874999999999996,4.9,841.43,319.0,0.37911650404668246,0.0,0,0,0,0.0,4.0,1.0,2024.0,4.09375
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,2023-12-30 00:00:00,200104497.0,010344,2.0,CB  2,CB  2,530.7,304.25,2023-12-29,2023-12-28,"3,37/3,42/3,35/3,10","5,00/4,82",SELESAI,,CK  2,,320.2,,2023-12-28,SELESAI,,2024-01-02,2024-01-03,860.0,0.9828571428571428,Selesai,1.0,MTX 514,2024-01-09,2024-01-10,283423.0,0.9739621993127148,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,4.91,834.95,320.2,0.38349601772561226,0.0,0,0,0,1.0,1.0,1.0,2024.0,4.11
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,2023-12-30 00:00:00,200104498.0,010354,3.0,CB  2,CB  2,536.2,304.0,2023-12-29,2023-12-28,"3,47/3,34/3,48/3,37","4,73/5,04",SELESAI,,CK  2,,320.2,,2023-12-29,SELESAI,,2024-01-03,2024-01-03,856.0,0.9782857142857144,Selesai,1.0,MTX 514,2024-01-10,2024-01-11,285182.0,0.9800068728522336,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.415,4.885,840.2,320.2,0.38109973815758147,0.0,0,0,0,0.0,1.0,1.0,2024.0,4.15
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,2023-12-30 00:00:00,200104499.0,010364,4.0,CB  2,CB  2,542.5,308.02,2023-12-29,2023-12-28,"3,37/3,32/3,42/3,35","4,93/5,06",SELESAI,,CK  2,,324.1,,2023-12-29,SELESAI,,2024-01-03,2024-01-04,862.0,0.9851428571428572,Selesai,1.0,MTX 514,2024-01-11,2024-01-12,286791.0,0.9855360824742267,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3649999999999998,4.994999999999999,850.52,324.1,0.3810609979777078,0.0,0,0,0,1.0,1.0,1.0,2024.0,4.18
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,2023-12-30 00:00:00,200104500.0,010374,5.0,CB  1,CB  1,534.1,303.82,2024-01-04,2024-01-02,"3,47/3,48/3,42/3,49","5,03/4,73",SELESAI,,CK  2,,320.0,,2024-01-03,SELESAI,,2024-01-04,2024-01-04,853.0,0.9748571428571428,Selesai,1.0,MTX 514,2024-01-12,2024-01-15,283545.0,0.974381443298969,SELESAI,1.0,5521.0,2024-05-30 00:00:00,MTX 514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4650000000000003,4.880000000000001,837.9200000000001,320.0,0.38189803322512883,0.0,0,0,0,0.0,3.0,1.0,2024.0,4.1725
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,2023-12-30 00:00:00,200104501.0,010384,6.0,CB  1,CB  1,537.5,306.47,2024-01-04,2024-01-02,"3,14/3,11/3,25/3,49","5,02/4,95",SELESAI,,CK  2,,322.4,,2024-01-03,SELESAI,,2024-01-04,2024-01-05,857.0,0.9794285714285714,Selesai,1.0,MTX 514,2024-01-15,2024-01-17,285410.0,0.9807903780068729,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2475,4.984999999999999,843.97,322.4,0.3820040996717892,0.0,0,0,0,1.0,2.0,1.0,2024.0,4.11625
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,2023-12-30 00:00:00,200104502.0,010394,7.0,CB  1,CB  2,533.7,303.86,2024-01-05,2024-01-04,"3,10/3,45/3,28/3,49","4,80/5,08",SELESAI,,CK  2,,319.5,,2024-01-04,SELESAI,,2024-01-05,2024-01-05,855.0,0.9771428571428572,Selesai,1.0,MTX 514,2024-01-17,2024-01-18,284774.0,0.9786048109965636,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,4.9399999999999995,837.5600000000001,319.5,0.3814652084626773,0.0,0,0,0,0.0,1.0,1.0,2024.0,4.135
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,04.01.2024,200104640.0,011144,8.0,CB  2,CB  2,535.4,304.08,2024-01-15,2024-01-12,"3,31/3,46/3,41/3,34","5,10/5,05",SELESAI,,CK  2,,319.84,,2024-01-15,SELESAI,,2024-01-16,2024-01-16,855.0,0.9771428571428572,Selesai,1.0,MTX 514,2024-01-18,2024-01-22,284937.0,0.9791649484536082,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,5.074999999999999,839.48,319.84,0.3809977605184161,0.0,0,0,0,0.0,4.0,1.0,2024.0,4.227499999999999
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,04.01.2024,200104641.0,011154,9.0,CB  2,CB  2,536.2,304.85,2024-01-15,2024-01-12,"3,16/3,12/3,23/3,27","4,76/4,74",SELESAI,,CK  2,,320.3,,2024-01-15,SELESAI,,2024-01-17,2024-01-17,855.0,0.9771428571428572,Selesai,1.0,MTX 514,2024-01-22,2024-01-26,284701.0,0.9783539518900344,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195,4.75,841.0500000000001,320.3,0.38083348195707745,0.0,0,0,0,0.0,4.0,1.0,2024.0,3.9725
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,04.01.2024,200104642.0,011164,10.0,CB  2,CB  2,540.5,307.46,2024-01-15,2024-01-12,"3,40/3,42/3,19/3,17","4,97/5,03",SELESAI,,CK  2,,323.0,,2024-01-15,SELESAI,,2024-01-17,2024-01-18,860.0,0.9828571428571428,Selesai,1.0,HIPRO 1,2024-01-22,2024-01-22,43800.0,0.1505154639175257,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295,5.0,847.96,323.0,0.3809141940657578,0.0,0,1,1,1.0,0.0,1.0,2024.0,4.1475
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,1.0,2024.0,04.01.2024,200104643.0,011174,11.0,CB  2,CB  1,530.1,305.14,2024-01-16,2024-01-16,"3,14/3,27/3,39/3,29","6,62/7,16",SELESAI,,CK  2,,320.8,,2024-01-18,SELESAI,,2024-01-18,2024-01-19,853.0,0.9748571428571428,Selesai,1.0,MTX 514,2024-01-29,2024-01-30,283834.0,0.9753745704467354,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2725,6.890000000000001,835.24,320.8,0.3840812221636895,0.0,0,0,0,1.0,1.0,1.0,2024.0,5.081250000000001
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,2.0,2024.0,2024-01-17 00:00:00,200104754.0,020464,1.0,CB  2,CB  1,535.0,306.63,2024-01-25,2024-01-26,"3,25/3,45/3,44/3,49","4,89/5,00",SELESAI,,CK  2,,322.4,,2024-01-26,SELESAI,,2024-01-29,2024-02-01,854.0,0.976,Selesai,1.0,HIPRO 1,2024-02-16,2024-02-16,268000.0,0.9209621993127148,SELESAI,1.0,2688.0,2024-04-18 00:00:00,HIPRO 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4075,4.945,841.63,322.4,0.3830661929826646,0.0,0,0,0,3.0,0.0,1.0,2024.0,4.1762500000000005
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,2.0,2024.0,2024-01-17 00:00:00,200104755.0,020474,2.0,CB  2,CB  1,537.8,305.21,2024-01-25,2024-01-26,"3,47/3,50/3,28/3,38","4,81/4,91",SELESAI,,CK  2,,321.1,,2024-01-26,SELESAI,,2024-01-29,2024-01-30,856.0,0.9782857142857144,Selesai,1.0,MTX 514,2024-01-31,2024-02-01,284784.0,0.978639175257732,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4074999999999998,4.859999999999999,843.01,321.1,0.38089702376009776,0.0,0,0,0,1.0,1.0,1.0,2024.0,4.133749999999999
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,2.0,2024.0,2024-01-17 00:00:00,200104756.0,020484,3.0,CB  2,CB  1,543.9,305.72,2024-01-25,2024-01-26,"3,33/3,39/3,31/3,39","4,92/4,71",SELESAI,,CK  2,,321.2,,2024-01-26,SELESAI,,2024-01-30,2024-01-30,860.0,0.9828571428571428,Selesai,1.0,MTX 514,2024-02-01,2024-02-02,286583.0,0.9848213058419244,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3550000000000004,4.8149999999999995,849.62,321.2,0.37805136413926227,0.0,0,0,0,0.0,1.0,1.0,2024.0,4.085
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,2.0,2024.0,2024-01-17 00:00:00,200104757.0,020494,4.0,CB  2,CB  1,537.8,308.09,2024-01-29,2024-01-26,"3,46/3,42/3,37/3,42","5,00/4,73",SELESAI,,CK  2,,324.2,,2024-01-29,SELESAI,,2024-01-30,2024-01-31,859.0,0.9817142857142858,Selesai,1.0,HIPRO 1,2024-02-02,2024-02-07,286693.0,0.9851993127147768,SELESAI,1.0,3270.0,2024-04-18 00:00:00,HIPRO 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4175,4.865,845.8899999999999,324.2,0.383264963529537,0.0,0,0,0,1.0,5.0,1.0,2024.0,4.14125
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,2.0,2024.0,2024-01-17 00:00:00,200104758.0,020504,5.0,CB  2,CB  1,542.5,306.56,2024-01-29,2024-01-30,"3,47/3,47/3,17/3,32","4,90/5,07",SELESAI,,CK  2,,322.3,,2024-01-30,SELESAI,,2024-01-31,2024-01-31,860.0,0.9828571428571428,Selesai,1.0,MTX 514,2024-02-02,2024-02-05,286353.0,0.9840309278350516,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3575,4.985,849.06,322.3,0.3795962593927402,0.0,0,0,0,0.0,3.0,1.0,2024.0,4.171250000000001
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,2.0,2024.0,2024-01-17 00:00:00,200104759.0,020514,6.0,CB  2,CB  1,534.8,307.6,2024-01-30,2024-01-30,"3,19/3,12/3,25/3,20","4,72/4,86",SELESAI,,CK  2,,323.8,,2024-01-30,SELESAI,,2024-01-31,2024-02-01,856.0,0.9782857142857144,Selesai,1.0,MTX 514,2024-02-02,2024-02-06,284915.0,0.9790893470790378,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1900000000000004,4.79,842.4,323.8,0.38437796771130106,0.0,0,0,0,1.0,4.0,1.0,2024.0,3.99
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,2.0,2024.0,2024-01-17 00:00:00,200104760.0,020524,7.0,CB  2,CB  1,535.4,305.09,2024-01-30,2024-01-31,"3,35/3,42/3,47/3,37","5,09/5,00",SELESAI,,CK  2,,320.9,,2024-01-31,SELESAI,,2024-02-01,2024-02-01,855.0,0.9771428571428572,Selesai,1.0,MTX 514,2024-02-06,2024-02-09,284430.0,0.9774226804123712,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4025,5.045,840.49,320.9,0.38180109222001446,0.0,0,0,0,0.0,3.0,2.0,2024.0,4.22375
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,2.0,2024.0,2024-01-17 00:00:00,200104761.0,020534,8.0,CB  2,CB  1,536.1,306.22,2024-01-31,2024-01-31,"3,10/3,25/3,49/3,12","5,08/4,81",SELESAI,,CK  2,,322.0,,2024-01-31,SELESAI,,2024-02-02,2024-02-02,855.0,0.9771428571428572,Selesai,1.0,MTX 514,2024-02-09,2024-02-12,284718.0,0.9784123711340206,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,4.945,842.32,322.0,0.3822775192325957,0.0,0,0,0,0.0,3.0,2.0,2024.0,4.0925
