Status,Material_Description,Material_Code,Code_Material,RK,Tahun,Created_On_SAP,No_Order,Batch,Batch_Ke,GB_Mesin_L1,GB_Mesin_L2,GB_Yield_Kg_L1,GB_Yield_Kg_L2,GB_Tanggal_CB_L1,GB_Tanggal_CB_L2,GB_Kadar_Air_L1,GB_Kadar_Air_L2,GB_Keterangan,GK_Mesin_L1,GK_Mesin_L2,GK_Yield_Kg_L1,GK_Yield_Kg_L2,GK_Tanggal_CK_L1,GK_Tanggal_CK_L2,GK_Keterangan,Cetak_Mesin,Cetak_Tgl_Mulai,Cetak_Tgl_Selesai,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Cetak_Keterangan,Cetak_Total,Kemas_Mesin,Kemas_Tgl_Mulai,Kemas_Tgl_Selesai,Kemas_Yield_Blister,Kemas_Pct_Teoritis,Kemas_Keterangan,Kemas_Total,Kemul_Tambahan,Tgl_Kemul,Mesin_Sealing,Sealing,Forming,Hasil_Blister_Reject,Tablet_Rusak_Kg,Sampah_Cacahan_Kg,Blister_Kosong_Kg,Waste_Sedotan_Kg,Waste_Sample_IPC_Kg
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-07-19 00:00:00,200106806,080824,2,CB  2,CB  1,469.4,260.73,2024-07-23 00:00:00,2024-07-23 00:00:00,"4,30/4,36/4,31","5,32/5,27",SELESAI,,CK  2,,283.6,,2024-07-23 00:00:00,SELESAI,,2024-07-29 00:00:00,2024-07-29 00:00:00,733,0.9695767195767195,Selesai,1,BP 20,2024-07-31 00:00:00,2024-07-31 00:00:00,212106,0.848424,SELESAI,1,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107050,082084,3,CB  2,CB  1,461.5,255.72,2024-08-08 00:00:00,2024-08-08 00:00:00,"4,13/4,04/4,11","5,32/5,12",SELESAI,,CK  2,,278.8,,2024-08-09 00:00:00,SELESAI,,2024-08-12 00:00:00,2024-08-12 00:00:00,727,0.9616402116402116,Selesai,1,MTX 514,2024-08-14 00:00:00,2024-08-15 00:00:00,239729,0.958916,SELESAI,1,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107051,082094,4,CB  2,CB  1,467.9,258.35,2024-08-08 00:00:00,2024-08-08 00:00:00,"4,20/4,41/4,21","5,16/5,26",SELESAI,,CK  2,,281.4,,2024-08-09 00:00:00,SELESAI,,2024-08-12 00:00:00,2024-08-12 00:00:00,736,0.9735449735449735,Selesai,1,MTX 514,2024-08-15 00:00:00,2024-08-16 00:00:00,242877,0.971508,SELESAI,1,2380,2024-08-23 00:00:00,MTX 514,160,145,,0.04,2,2,,24
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107052,082104,5,CB  2,CB  1,464.4,258.35,2024-08-08 00:00:00,2024-08-08 00:00:00,"4,15/4,37/4,28","5,25/5,21",SELESAI,,CK  2,,283.5,,2024-08-09 00:00:00,SELESAI,,2024-08-12 00:00:00,2024-08-13 00:00:00,736,0.9735449735449735,Selesai,1,BP 20,2024-08-15 00:00:00,2024-08-16 00:00:00,242810,0.97124,SELESAI,1,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107053,082114,6,CB  2,CB  1,473.2,258.16,2024-08-08 00:00:00,2024-08-09 00:00:00,"4,42/4,24/4,40","5,38/5,41",SELESAI,,CK  2,,281.1,,2024-08-12 00:00:00,SELESAI,,2024-08-12 00:00:00,2024-08-13 00:00:00,744,0.9841269841269841,Selesai,1,MTX 514,2024-08-16 00:00:00,2024-08-19 00:00:00,245501,0.982004,SELESAI,1,3544,2024-08-23 00:00:00,MTX 514,160,145,,1.5,8,6.7,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107054,082124,7,CB  2,CB  1,462.9,256.47,2024-08-09 00:00:00,2024-08-09 00:00:00,"4,17/4,25/424","5,10/5,24",SELESAI,,CK  2,,279.5,,2024-08-12 00:00:00,SELESAI,,2024-08-13 00:00:00,2024-08-13 00:00:00,728,0.9629629629629629,Selesai,1,BP 20,2024-08-16 00:00:00,2024-08-19 00:00:00,240054,0.960216,SELESAI,1,,,,200,120,150,0.8,5.2,2.8,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107055,082134,8,CB  2,CB  1,467.9,260.88,2024-08-09 00:00:00,2024-08-09 00:00:00,"4,35/4,09/4,36","5,34/5,01",SELESAI,,CK  2,,284,,2024-08-12 00:00:00,SELESAI,,2024-08-13 00:00:00,2024-08-14 00:00:00,740,0.9788359788359788,Selesai,1,BP 20,2024-08-19 00:00:00,2024-08-19 00:00:00,244306,0.977224,SELESAI,1,,,,200,120,223,0.26,23.9,17.8,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107056,082144,9,CB  2,CB  1,467.6,259.02,2024-08-09 00:00:00,2024-08-09 00:00:00,"4,05/4,29/4,46","5,09/5,41",SELESAI,,CK  2,,282,,2024-08-12 00:00:00,SELESAI,,2024-08-13 00:00:00,2024-08-14 00:00:00,740,0.9788359788359788,Selesai,1,MTX 514,2024-08-19 00:00:00,2024-08-20 00:00:00,244117,0.976468,SELESAI,1,,,,160,148,,0.88,53.2,11.6,,12
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107057,082154,10,CB  2,CB  1,471.3,252.75,2024-08-12 00:00:00,2024-08-12 00:00:00,"4,18/4,47/4,21","5,02/5,01",SELESAI,,CK  2,,275.7,,2024-08-13 00:00:00,SELESAI,,2024-08-14 00:00:00,2024-08-15 00:00:00,730,0.9656084656084656,Selesai,1,BP 20,2024-08-19 00:00:00,2024-08-20 00:00:00,240935,0.96374,SELESAI,1,,,,200,120,120,0.38,36.1,4.4,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107058,082164,11,CB  2,CB  1,461.5,260.53,2024-08-12 00:00:00,2024-08-12 00:00:00,"4,16/4,31/4,12","5,14/5,26",SELESAI,,CK  2,,283.5,,2024-08-13 00:00:00,SELESAI,,2024-08-14 00:00:00,2024-08-14 00:00:00,734,0.9708994708994709,Selesai,1,BP 20,2024-08-20 00:00:00,2024-08-21 00:00:00,242429,0.969716,SELESAI,1,,,,200,120,100,0.8,40.1,8.2,,17.6
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107059,082174,12,CB  2,CB  1,468.8,260.5,2024-08-12 00:00:00,2024-08-12 00:00:00,"4,48/4,42/4,13","5,09/5,50",SELESAI,,CK  2,,283.5,,2024-08-13 00:00:00,SELESAI,,2024-08-14 00:00:00,2024-08-15 00:00:00,744,0.9841269841269841,Selesai,1,MTX 514,2024-08-20 00:00:00,2024-08-20 00:00:00,245010,0.98004,SELESAI,1,,,,160,148,,1.38,50.8,12.5,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107060,082184,13,CB  2,CB  1,463.8,252.21,2024-08-13 00:00:00,2024-08-13 00:00:00,"4,27/4,34/4,39","5,26/5,20",SELESAI,,CK  2,,275.2,,2024-08-13 00:00:00,SELESAI,,2024-08-14 00:00:00,2024-08-15 00:00:00,733,0.9695767195767195,Selesai,1,BP 20,2024-08-21 00:00:00,2024-08-21 00:00:00,241918,0.967672,SELESAI,1,,,,200,120,400,0.12,37.1,3.7,,164
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107061,082194,14,CB  2,CB  1,467.3,258.55,2024-08-13 00:00:00,2024-08-13 00:00:00,"4,46/4,27/4,23","5,19/5,29",SELESAI,,CK  2,,281.5,,2024-08-13 00:00:00,SELESAI,,2024-08-15 00:00:00,2024-08-15 00:00:00,742,0.9814814814814815,Selesai,1,BP 20,2024-08-21 00:00:00,2024-08-23 00:00:00,245166,0.980664,SELESAI,1,,,,200,120,640,0.1,36.2,8.8,0.9,152
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107062,082204,15,CB  2,CB  1,466.1,261.56,2024-08-13 00:00:00,2024-08-13 00:00:00,"4,32/4,03/4,34","5,29/5,07",SELESAI,,CK  2,,284.5,,2024-08-15 00:00:00,SELESAI,,2024-08-16 00:00:00,2024-08-16 00:00:00,742,0.9814814814814815,Selesai,1,MTX 514,2024-08-20 00:00:00,2024-08-21 00:00:00,244027,0.976108,SELESAI,1,,,,160,145,220,0.68,35.3,31.8,,236
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107063,082214,16,CB  2,CB  1,467.6,261.91999999999996,2024-08-14 00:00:00,2024-08-13 00:00:00,"4,42/4,22/4,44","5,46/5,22",SELESAI,,CK  2,,284.8,,2024-08-15 00:00:00,SELESAI,,2024-08-16 00:00:00,2024-08-16 00:00:00,740,0.9788359788359788,Selesai,1,MTX 514,2024-08-21 00:00:00,2024-08-22 00:00:00,243657,0.974628,SELESAI,1,,,,160,145,205,1.96,49.4,17.1,0.4,248
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,08,2024,2024-08-01 00:00:00,200107064,082224,17,CB  2,CB  1,466.40000000000003,256.65,2024-08-14 00:00:00,2024-08-14 00:00:00,"4,40/4,36/4,38","5,16/5,26",SELESAI,,CK  2,,279.6,,2024-08-15 00:00:00,SELESAI,,2024-08-16 00:00:00,2024-08-16 00:00:00,740,0.9788359788359788,Selesai,1,MTX 514,2024-08-22 00:00:00,2024-08-23 00:00:00,243526,0.974104,SELESAI,1,,,,160,145,,1.26,50.7,15.7,,248
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,16.08.2024,200107232,091034,1,CB  2,CB  1,462.7,254.07,2024-08-27 00:00:00,2024-08-27 00:00:00,"4,26/4,28/4,07","5,19/5,04",SELESAI,,CK  2,,276.8,,2024-08-27 00:00:00,SELESAI,,,,,0,,,,,,,,,,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,16.08.2024,200107233,091044,2,CB  2,CB  1,467.1,259.85,2024-08-27 00:00:00,2024-08-27 00:00:00,"4,42/4,47/4,46","5,24/5,27",SELESAI,,CK  2,,282.6,,2024-08-27 00:00:00,SELESAI,,"28,08,2024","29,08,2024",737,0.9748677248677249,Selesai,1,,,,,,,,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,16.08.2024,200107234,091054,3,CB  2,CB  1,464.6,259.96,2024-08-28 00:00:00,2024-08-27 00:00:00,"4,47/4,18/4,35","5,35/5,09",SELESAI,,CK  2,,282.8,,2024-08-27 00:00:00,SELESAI,,"29,08,2024",,45,0.05952380952380952,Sedang jalan,0.05952380952380952,,,,,,,,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,16.08.2024,200107235,091064,4,CB  2,CB  1,465.5,259.32,2024-08-28 00:00:00,2024-08-27 00:00:00,"4,40/4,17/4,27","5,29/5,07",SELESAI,,CK  2,,282.3,,2024-08-29 00:00:00,SELESAI,,,,,0,,,,,,,,,,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,16.08.2024,200107236,091074,5,CB  2,CB  1,459.8,257.76,2024-08-29 00:00:00,2024-08-29 00:00:00,"4,44/4,19/4,19","5,42/5,17",SELESAI,,CK  2,,280.4,,2024-08-29 00:00:00,SELESAI,,,,,0,,,,,,,,,,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,16.08.2024,200107237,091084,6,CB  2,CB  1,466.9,257.5,2024-08-30 00:00:00,2024-08-29 00:00:00,"4,2/4,5/4,18","5,24/5,12",SELESAI,,CK  2,,280.4,,2024-08-29 00:00:00,SELESAI,,,,,0,,,,,,,,,,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,21.08.2024,200107287,091364,7,CB  2,CB  1,466.9,256.83,2024-08-30 00:00:00,2024-08-29 00:00:00,"4,47/4,01/4,44","5,24/5,15",SELESAI,,CK  2,,279.7,,2024-08-29 00:00:00,SELESAI,,,,,0,,,,,,,,,,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,21.08.2024,200107288,091374,8,CB  2,CB  1,464.3,258.96,2024-09-03 00:00:00,2024-08-29 00:00:00,"4,45/4,41/4,13","5,28/5,07",,,CK  2,,281.9,,2024-08-30 00:00:00,SELESAI,,,,,0,,,,,,,,,,,,,,,,,,,,
s,BODREX MIGRA / 4 KAPLET,BXMR,001-06-00,09,2024,21.08.2024,200107289,091384,9,CB  2,CB  1,466.6,256.88,2024-09-03 00:00:00,2024-09-02 00:00:00,"4,14/4,14/4,11","5,01/5,07",,,CK  2,,279.6,,2024-09-02 00:00:00,SELESAI,,,,,0,,,,,,,,,,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020921,030924 1,1,CB  1,CB  2,268.45,453.3,2024-02-27 00:00:00,2024-02-27 00:00:00,"4,79/4,77","4,49/4,20/4,14",SELESAI,CK3-1,CK  2,473.02,279.9,2024-03-01 00:00:00,2024-02-28 00:00:00,SELESAI,F3200iS2,2024-03-08 00:00:00,2024-03-08 00:00:00,714,0.952,Selesai,1,MTX 386,2024-03-14 00:00:00,2024-03-14 00:00:00,94930,0.9493,SELESAI,1,,,,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020922,030924 2,2,CB  1,CB  2,271.52,456.1,2024-02-27 00:00:00,2024-02-27 00:00:00,"4,66/4,69","4,14/4,47/4,32",SELESAI,CK3-1,CK  2,475.78,283.3,2024-03-01 00:00:00,2024-02-28 00:00:00,SELESAI,F3200iS2,2024-03-08 00:00:00,2024-03-09 00:00:00,724,0.9653333333333334,Selesai,1,MTX 386,2024-03-14 00:00:00,2024-03-15 00:00:00,96295,0.96295,SELESAI,1,3465,2024-06-04 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020923,030924 3,3,CB  1,CB  2,268.94,452,2024-02-28 00:00:00,2024-02-29 00:00:00,"4,77/4,79","4,45/4,22/4,24",SELESAI,CK3-1,CK  2,471.75,280.7,2024-03-01 00:00:00,2024-02-28 00:00:00,SELESAI,F3200iS2,2024-03-05 00:00:00,2024-03-05 00:00:00,712,0.9493333333333334,Selesai,1,MTX 386,2024-03-06 00:00:00,2024-02-12 00:00:00,93881,0.93881,SELESAI,1,708,2024-03-28 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020924,030924 4,4,CB  1,CB  2,269.14,455.3,2024-02-28 00:00:00,2024-02-29 00:00:00,"4,70/4,63","4,35/4,27/4,40",SELESAI,CK3-1,CK  2,475.07,280.7,2024-03-01 00:00:00,2024-02-28 00:00:00,SELESAI,F3200iS2,2024-03-05 00:00:00,2024-03-05 00:00:00,720,0.96,Selesai,1,MTX 386,2024-03-07 00:00:00,2024-03-08 00:00:00,97246,0.97246,SELESAI,1,1241,2024-03-28 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020925,030924 5,5,CB  1,CB  2,271.23,449.2,2024-03-01 00:00:00,2024-03-04 00:00:00,"4,65/4,72","4,41/4,39/4,20",SELESAI,CK2-1,CK  2,469,282.8,2024-03-04 00:00:00,2024-03-04 00:00:00,SELESAI,F3200iS2,2024-03-05 00:00:00,2024-03-06 00:00:00,725,0.9666666666666667,Selesai,1,MTX 386,2024-03-08 00:00:00,2024-03-10 00:00:00,96012,0.96012,SELESAI,1,1828,2024-03-28 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020926,030924 6,6,CB  1,CB  2,268.87,455.3,2024-03-01 00:00:00,2024-03-04 00:00:00,"4,77/4,60","4,15/4,47/4,38",SELESAI,CK2-1,CK  2,475.04,280.2,2024-03-04 00:00:00,2024-03-04 00:00:00,SELESAI,F3200iS2,2024-03-06 00:00:00,2024-03-06 00:00:00,724,0.9653333333333334,Selesai,1,MTX 386,2024-03-10 00:00:00,2024-03-18 00:00:00,97348,0.97348,SELESAI,1,1664,2024-03-28 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020927,030924 7,7,CB  1,CB  2,270.3,454.3,2024-03-04 00:00:00,2024-03-04 00:00:00,"4,75/4,74","4,32/4,15/4,35",SELESAI,CK2-1,CK  2,474.02,282.1,2024-03-04 00:00:00,2024-03-05 00:00:00,SELESAI,F3200iS2,2024-03-06 00:00:00,2024-03-07 00:00:00,722,0.9626666666666667,Selesai,1,MTX 386,2024-03-10 00:00:00,2024-02-12 00:00:00,97261,0.97261,SELESAI,1,1145,2024-03-28 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020960,030924 8,8,CB  1,CB  2,272.61,458.5,2024-03-04 00:00:00,2024-03-04 00:00:00,"4,60/4,75","4,32/4,45/4,5",SELESAI,CK2-1,CK  2,478.2,284.4,2024-03-05 00:00:00,2024-03-05 00:00:00,SELESAI,F3200iS2,2024-03-07 00:00:00,2024-03-07 00:00:00,728,0.9706666666666667,Selesai,1,MTX 386,2024-02-12 00:00:00,2024-03-13 00:00:00,96858,0.96858,SELESAI,1,742,2024-03-28 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020961,030924 9,9,CB  1,CB  2,269.19,450.9,2024-03-04 00:00:00,2024-03-05 00:00:00,"4,72/4,69","4,04/4,25/4,27",SELESAI,CK2-1,CK  2,470.66,280.7,2024-03-05 00:00:00,2024-03-05 00:00:00,SELESAI,F3200iS2,2024-03-07 00:00:00,2024-03-08 00:00:00,718,0.9573333333333334,Selesai,1,MTX 386,2024-03-13 00:00:00,2024-03-14 00:00:00,95831,0.95831,SELESAI,1,,,,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020962,031004 1,10,CB  1,CB  2,271.43,454.78,2024-03-04 00:00:00,2024-03-05 00:00:00,"4,79/4,77","4,43/4,39/4,48",SELESAI,CK2-1,CK  2,477.6,283.2,2024-03-05 00:00:00,2024-03-05 00:00:00,SELESAI,F3200iS2,2024-03-09 00:00:00,2024-03-09 00:00:00,720,0.96,Selesai,1,MTX 386,2024-03-15 00:00:00,2024-03-16 00:00:00,95616,0.95616,SELESAI,1,,,,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020963,031004 2,11,CB  1,CB  2,274.58,452.79,2024-03-04 00:00:00,2024-03-05 00:00:00,"4,77/4,70","4,22/4,08/4,46",SELESAI,CK2-1,CK  2,472.6,286.1,2024-03-05 00:00:00,2024-03-05 00:00:00,SELESAI,F3200iS2,2024-03-09 00:00:00,2024-03-09 00:00:00,720,0.96,Selesai,1,MTX 386,2024-03-16 00:00:00,2024-03-16 00:00:00,95778,0.95778,SELESAI,1,1333,2024-06-04 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-02-22 00:00:00,300020964,031004 3,12,CB  1,CB  2,268.44,453.6,2024-03-15 00:00:00,2024-03-15 00:00:00,"4,71/4,78","4,35/4,42/4,32",SELESAI,CK1-1,CK  2,472.32,280,2024-03-18 00:00:00,2024-03-15 00:00:00,SELESAI,F3200iS2,2024-03-20 00:00:00,2024-03-21 00:00:00,720,0.96,Selesai,1,MTX 386,2024-03-25 00:00:00,2024-03-27 00:00:00,95556,0.95556,SELESAI,1,1439,2024-06-04 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020944,031004 4,13,CB  1,CB  2,268.73,453.7,2024-03-15 00:00:00,2024-03-15 00:00:00,"4,64/4,75","4,46/4,39/4,46",SELESAI,CK1-1,CK  2,472.58,280.4,2024-03-18 00:00:00,2024-03-15 00:00:00,SELESAI,F3200iS2,2024-03-20 00:00:00,2024-03-20 00:00:00,717,0.956,Selesai,1,MTX 386,2024-03-28 00:00:00,2024-03-29 00:00:00,95448,0.95448,SELESAI,1,,,,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020945,031004 5,14,CB  1,CB  2,270.4,451.2,2024-03-15 00:00:00,2024-03-15 00:00:00,"4,72/4,64","4,27/4,14/4,22",SELESAI,CK1-1,CK  2,466.9,282.2,2024-03-18 00:00:00,2024-03-18 00:00:00,SELESAI,F3200iS2,2024-03-21 00:00:00,2024-03-21 00:00:00,720,0.96,Selesai,1,MTX 386,2024-03-29 00:00:00,2024-03-29 00:00:00,92746,0.92746,SELESAI,1,,,,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020946,031004 6,15,CB  1,CB  2,274.3,452.6,2024-03-15 00:00:00,2024-03-18 00:00:00,"4,80/4,78","4,00/4,47/4,24",SELESAI,CK1-1,CK  2,472.84,286.2,2024-03-20 00:00:00,2024-03-18 00:00:00,SELESAI,F3200iS2,2024-03-21 00:00:00,2024-03-21 00:00:00,738,0.984,Selesai,1,MTX 386,2024-03-29 00:00:00,2024-03-30 00:00:00,97306,0.97306,SELESAI,1,1232,2024-06-05 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020947,031004 7,16,CB  1,CB  2,266.91,455.8,2024-03-19 00:00:00,2024-03-18 00:00:00,"4,61/4,60","4,20/4,50/4,11",SELESAI,CK1-1,CK  2,475.62,278.7,2024-03-20 00:00:00,2024-03-19 00:00:00,SELESAI,F3200iS2,2024-03-21 00:00:00,2024-03-23 00:00:00,720,0.96,Selesai,1,MTX 386,2024-03-30 00:00:00,2024-04-01 00:00:00,95616,0.95616,SELESAI,1,1307,2024-06-04 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020948,031004 8,17,CB  1,CB  2,271.41,462.6,2024-03-19 00:00:00,2024-03-20 00:00:00,"4,79/4,77","4,47/4,37/4,12",SELESAI,CK3-1,CK  2,471.77,283.4,2024-03-21 00:00:00,2024-03-20 00:00:00,SELESAI,F3200iS2,2024-03-25 00:00:00,2024-03-25 00:00:00,721,0.9613333333333334,Selesai,1,MTX 386,2024-04-01 00:00:00,2024-04-02 00:00:00,95611,0.95611,SELESAI,1,1179,2024-06-05 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020949,031004 9,18,CB  1,CB  2,268.44,454,2024-03-19 00:00:00,2024-03-20 00:00:00,"4,61/4,64","4,47/4,44/4,32",SELESAI,CK3-1,CK  2,473.76,280,2024-03-21 00:00:00,2024-03-21 00:00:00,SELESAI,F3200iS2,2024-03-22 00:00:00,2024-03-22 00:00:00,723,0.964,Selesai,1,MTX 386,2024-04-02 00:00:00,2024-04-02 00:00:00,95800,0.958,SELESAI,1,1360,2024-06-04 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020950,031424 1,19,CB  1,CB  2,272.47,450.7,2024-03-19 00:00:00,2024-03-20 00:00:00,"4,71/4,69","4,12/4,10/4,17",SELESAI,CK3-1,CK  2,470.43,284.2,2024-03-21 00:00:00,2024-03-21 00:00:00,SELESAI,F3200iS2,2024-03-22 00:00:00,2024-03-22 00:00:00,723,0.964,Selesai,1,MTX 386,2024-04-02 00:00:00,2024-04-24 00:00:00,95904,0.95904,SELESAI,1,1980,2024-06-04 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020951,031424 2,20,CB  1,CB  2,268.7,461.4,2024-03-21 00:00:00,2024-03-20 00:00:00,"4,78/4,78","4,34/4,34/4,28",SELESAI,CK3-1,CK  2,481.1,280.4,2024-03-21 00:00:00,2024-03-21 00:00:00,SELESAI,F3200iS2,2024-03-25 00:00:00,2024-03-25 00:00:00,726,0.968,Selesai,1,MTX 386,2024-04-25 00:00:00,2024-06-03 00:00:00,95627,0.95627,SELESAI,1,,,,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,03,2024,2024-03-04 00:00:00,300020952,031424 3,21,CB  1,CB  2,272.17,454.5,2024-03-21 00:00:00,2024-03-21 00:00:00,"4,79/4,70","4,47/4,29/4,27",SELESAI,CK3-1,CK  2,474.19,283.9,2024-03-21 00:00:00,2024-03-21 00:00:00,SELESAI,F3200iS2,2024-03-25 00:00:00,2024-03-26 00:00:00,720,0.96,Selesai,1,MTX 386,2024-06-03 00:00:00,2024-06-04 00:00:00,97437,0.97437,SELESAI,1,1537,7/16/2024 & 17/7/2024,MTX 386,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,07,2024,2024-06-20 00:00:00,300021417,071054 1,1,CB  1,CB  2,267.84,453.4,2024-07-11 00:00:00,2024-07-12 00:00:00,"4,67/4,79","4,13/4,44/4,35",SELESAI,CK1-1,CK  2,473.12,279.7,2024-07-12 00:00:00,2024-07-15 00:00:00,SELESAI,F3200iS2,2024-07-16 00:00:00,2024-07-16 00:00:00,715,0.9533333333333334,Selesai,1,MTX 386,2024-07-18 00:00:00,2024-07-19 00:00:00,96538,0.96538,SELESAI,1,1556,2024-08-12 00:00:00,MTX 386,,,,,,,,
s,FORPAIN KAPLET/20E NF,FAIN,F1383,07,2024,2024-06-20 00:00:00,300021418,071054 2,2,CB  1,CB  2,273.65,457.6,2024-07-11 00:00:00,2024-07-12 00:00:00,"4,80/4,80","4,20/4,12/4,12",SELESAI,CK3-1,CK  2,477.41,285.2,2024-07-15 00:00:00,2024-07-15 00:00:00,SELESAI,F3200iS2,2024-07-15 00:00:00,2024-07-16 00:00:00,732,0.976,Selesai,1,MTX 386,2024-07-17 00:00:00,2024-07-17 00:00:00,97237,0.97237,SELESAI,1,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
